id,logFC,AveExpr,t,P.Value,adj.P.Val,B,TargetFullName,Target,EntrezGeneSymbol,Type
FN1.3435.53.2,-0.1011187879200574,16.009303353636554,0.2184208522479948,0.8674895191807614,0.5362510544323088,-6.371114437582832,Fibronectin Fragment 4,FN1.4,FN1,Protein
APOE.5312.49.3,0.1770428539804356,17.24440175418854,-0.2164921778993138,0.4522018415836955,0.902809133737954,-6.371531920516383,Apolipoprotein E (isoform E2),Apo E2,APOE,Protein
KIR2DL4.5095.21.3,-0.0604426952345856,7.393663233329008,-0.2128007912570808,0.7286395430211694,0.0592346340103318,-6.372320660781976,Killer cell immunoglobulin-like receptor 2DL4,KI2L4,KIR2DL4,Protein
CDK2.CCNA2.3357.67.2,-0.0346673833626388,6.167321166032441,0.2111689204966543,0.3930592672392051,0.902809133737954,-6.372665029571943,Cyclin-dependent kinase 2:Cyclin-A2 complex,CDK2/cyclin A,CDK2 CCNA2,Protein
CXCL6.3495.15.2,0.0430588983073994,8.238804673521518,-0.2106198556350275,0.4380194343798833,0.1753772943840703,-6.372780302394964,C-X-C motif chemokine 6,GCP-2,CXCL6,Protein
PSMA6.3860.7.2,0.2337144186559473,6.968982298028858,-0.2053990938586393,0.0189442325683023,0.7125790502487359,-6.373861408793838,Proteasome subunit alpha type-6,PSA6,PSMA6,Protein
MAP2K4.5242.37.3,-0.2008699684425133,13.242788110575116,0.2037163759110905,0.7670807088501082,0.2008384280692075,-6.374204093223974,Dual specificity mitogen-activated protein kinase kinase 4,MP2K4,MAP2K4,Protein
TYK2.5260.80.3,-0.318619143144938,9.908999174272596,-0.1982961206157682,0.0082471339957381,0.9071555608627708,-6.375288799556501,Non-receptor tyrosine-protein kinase TYK2,TYK2,TYK2,Protein
CSF3.4840.73.1,-0.2713983270176069,7.9403413358819,-0.1978450002565857,0.1168339706879842,0.4721625075582127,-6.375377762300922,Granulocyte colony-stimulating factor,G-CSF,CSF3,Protein
MED1.5470.69.2,-0.0724402900132161,14.861575649836334,0.197791311971498,0.55264140204405,0.8795313638529136,-6.3753883363809445,Mediator of RNA polymerase II transcription subunit 1,MED-1,MED1,Protein
EFNA5.2615.60.2,-0.0842005229206395,9.449148933582707,0.1933692125390322,0.02818276272661,0.259198828791702,-6.376249449188869,Ephrin-A5,Ephrin-A5,EFNA5,Protein
PTPN6.4318.12.3,-0.0741657896543997,8.533494579059202,-0.1928958503573782,0.2549863779579808,0.0837294036776289,-6.376340475304076,Tyrosine-protein phosphatase non-receptor type 6,PTP-1C,PTPN6,Protein
CGA.TSHB.3521.16.2,0.0942122238033466,8.613943471922923,-0.1920989678971881,0.5338247937703555,0.7506327420236814,-6.376493210406786,Thyroid Stimulating Hormone,TSH,CGA TSHB,Protein
HNRNPAB.4450.26.2,-0.0489246828286876,7.767495902464181,-0.1902599756810912,4.5806546061131635e-10,0.9943539674157028,-6.376843273556482,Heterogeneous nuclear ribonucleoprotein A/B,hnRNP A/B,HNRNPAB,Protein
ADRBK1.3347.9.2,0.0803625947698353,7.9716805261667,0.1873551284559516,0.0468790729149102,0.7783991583406145,-6.37738938060897,beta-adrenergic receptor kinase 1,BARK1,ADRBK1,Protein
FGF4.4123.60.2,0.0711899991405579,5.423961244507041,-0.1862492996103855,0.0009239725932506208,0.9133973979323466,-6.377595070689678,Fibroblast growth factor 4,FGF-4,FGF4,Protein
TNFRSF18.5526.53.3,-0.0468588188900865,8.06900360194265,0.1852473253300119,0.3469907662880108,0.507581719914493,-6.377780393627481,Tumor necrosis factor receptor superfamily member 18,GITR,TNFRSF18,Protein
NID1.3213.65.2,0.1257100107794064,9.778392636951548,0.1845160442895815,0.1857321921628032,0.083703647384981,-6.377915019786935,Nidogen-1,Nidogen,NID1,Protein
CD93.14136.234.3,0.0397348997761062,10.496352265569104,-0.1823883569007658,0.995577505994226,0.3803344249242112,-6.378303695824565,Complement component C1q receptor,C1QR1,CD93,Protein
ICAM3.2649.77.2,-0.1146076070893923,7.22427591305561,0.1811805871926673,0.7368150899615521,0.2234594730588984,-6.378522323246,Intercellular adhesion molecule 3,sICAM-3,ICAM3,Protein
S100A4.14116.129.3,-0.1263155542868627,8.873030149702245,0.1811001557185356,0.6091616008953489,0.0290190840129365,-6.378536831246732,Protein S100-A4,S100A4,S100A4,Protein
F5.4906.35.1,0.199418409391872,15.188523722220502,0.1795152039409401,0.8571897696634221,0.2154759238290069,-6.378821408289435,Coagulation Factor V,Coagulation Factor V,F5,Protein
MMP16.5268.49.3,-0.0034138706749112,7.980351633909646,-0.1791957313253691,0.9927543288160954,0.9883826654380802,-6.378878466954644,Matrix metalloproteinase-16,MMP-16,MMP16,Protein
TYMS.5035.7.1,-0.0962583656590895,6.93104032461324,0.1753984156609655,0.0374947948873618,0.5491700593725759,-6.379548906522768,Thymidylate synthase,TS,TYMS,Protein
CTSZ.4971.1.1,0.1878744925154562,9.917860787665497,0.1744109045448753,0.9340997272462672,0.9500653706960728,-6.379720908734213,Cathepsin Z,CATZ,CTSZ,Protein
BAD.5870.23.2,0.5256836880670758,9.173130008030414,-0.1724484146168263,0.2168114736449537,0.885979784244267,-6.380059852068665,Bcl2-associated agonist of cell death,BAD,BAD,Protein
PPID.5202.4.3,-0.1781262143585614,5.022168447162747,0.1713953723545071,0.8194776939308321,0.8679137253428331,-6.380240145124809,Peptidyl-prolyl cis-trans isomerase D,PPID,PPID,Protein
LYVE1.3206.4.2,0.0948583018506501,5.180697746483268,-0.1710795440290452,4.516397216771549e-05,0.9174388243273012,-6.380294003648533,Lymphatic vessel endothelial hyaluronic acid receptor 1,LYVE1,LYVE1,Protein
HPX.2768.56.2,-0.2202952876669773,7.340351909329724,-0.1696870545812166,0.5500638351676083,0.9309813749538688,-6.380530283522075,Hemopexin,Hemopexin,HPX,Protein
IFNGR2.9180.6.3,-0.3921217538854291,6.671568218389387,-0.1679073953951909,0.0888587523110658,0.5010097955664821,-6.38082945200506,Interferon gamma receptor 2,INGR2,IFNGR2,Protein
CD33.3166.92.1,-0.2647136568315466,8.589291003367261,-0.167632877960462,0.1230549673322402,0.8217204555095645,-6.380875319190366,Myeloid cell surface antigen CD33,Siglec-3,CD33,Protein
IGF1R.4232.19.2,0.0642969211196627,10.63677855666018,-0.1668935524908323,0.5231674468195308,0.9975038091404568,-6.380998475161051,Insulin-like growth factor 1 receptor,IGF-I sR,IGF1R,Protein
SPINT2.2843.13.2,-0.235323529771359,7.240158911296097,0.1667008486777019,0.0125485119436988,0.7046988806215645,-6.381030486227237,Kunitz-type protease inhibitor 2,SPINT2,SPINT2,Protein
EPB41.4706.17.2,-0.2996054154993892,9.0341249997289,-0.1664806892465049,0.4013836209776059,0.8578281080992507,-6.381067012895172,Protein 4.1,41,EPB41,Protein
RPS27A.4474.19.2,-0.0169247450484615,9.078921816462715,0.1656394056997371,0.3316078052094597,0.6150068556371897,-6.381206146269722,Ubiquitin,Ubiquitin,RPS27A,Protein
RSPO2.4566.24.3,-0.054662162251266,6.328555812054205,0.165014287569043,0.3735349649533552,0.0697183233271678,-6.381309073885183,R-spondin-2,RSPO2,RSPO2,Protein
F9.4876.32.1,0.0940512424719312,11.99495718068802,0.1638298570080429,0.1521634074087974,0.6904331712563154,-6.381503028192576,Coagulation factor IX,Coagulation Factor IX,F9,Protein
ERAP1.4964.67.1,0.0935408834011775,14.466335588998144,0.1631897498470279,0.5287115354191829,0.5808013782441629,-6.38160726701013,Endoplasmic reticulum aminopeptidase 1,ARTS1,ERAP1,Protein
IDUA.3169.70.2,0.1965966498782102,7.683652637304462,-0.1622002441362622,0.4404693021243517,0.9133973979323466,-6.381767602038861,Alpha-L-iduronidase,IDUA,IDUA,Protein
FSTL1.13112.179.3,0.063497695434384,12.424055336958798,0.1620920175296382,0.4953711642571494,0.831673986495361,-6.381785079506334,Follistatin-related protein 1,FSTL1,FSTL1,Protein
SOD3.8463.2.3,0.0982646865426654,7.205031599716143,-0.1587819511434034,0.0292309190327137,0.1862804351277595,-6.382313993537711,Extracellular superoxide dismutase [Cu-Zn],SOD3,SOD3,Protein
FGFR2.3808.76.2,-0.0682741838879742,6.219443466252328,0.1579979269536336,0.1728381181184929,0.5051724211501188,-6.382437676005636,Fibroblast growth factor receptor 2,FGFR-2,FGFR2,Protein
CNTN1.2974.61.2,0.0932331809587871,6.406774834249339,-0.1574781529216907,0.9619220469276336,0.5098910912193867,-6.382519335064493,Contactin-1,contactin-1,CNTN1,Protein
F2.4157.2.1,-0.0456325618038541,8.428077236962723,0.156319594683889,0.5932080193175349,0.739120469850096,-6.38270038315304,Thrombin,Thrombin,F2,Protein
ACE2.2805.6.2,-0.0561323166375036,6.466381396020419,-0.155549355682939,0.4008945398822067,0.6374176130397758,-6.382820009601954,Angiotensin-converting enzyme 2,ACE2,ACE2,Protein
PRKCI.3379.29.1,0.0253244902937247,8.01734433400584,-0.1522961009651346,0.2675953518373708,0.5525992214897251,-6.383318764531,Protein kinase C iota type,KPCI,PRKCI,Protein
CDH15.5410.53.3,-0.0560332479029233,10.753939540193713,-0.1522483402116057,0.8070479649636166,0.8940331766304698,-6.383326008286937,Cadherin-15,CAD15,CDH15,Protein
MUC1.9176.3.3,0.082243951916466,8.047864602681182,0.1517738499116456,0.0263591067255838,0.305508035147339,-6.383397849797558,Mucin-1,MUC1,MUC1,Protein
FCGR2A.3309.2.2,0.1188592743394017,6.956410085150072,-0.1512579865120756,0.6358085227696927,0.4308717767688459,-6.383475701382345,Low affinity immunoglobulin gamma Fc region receptor II-a,FCG2A,FCGR2A,Protein
OAS1.10361.25.3,-0.1216270407455041,6.395601065973493,0.149898912738131,0.0357825912653254,0.3977287765134307,-6.383679538579209,2'-5'-oligoadenylate synthase 1,OAS1,OAS1,Protein
PPBP.2790.54.2,-0.1420365014863138,9.74268982031371,0.1471041720932628,0.9483886724507392,0.9975038091404568,-6.384092925626629,Neutrophil-activating peptide 2,NAP-2,PPBP,Protein
FASLG.3052.8.2,-0.219697631338304,7.504201356607992,-0.1456761775317735,0.0739903487962768,0.9071555608627708,-6.384301149118222,"Tumor necrosis factor ligand superfamily member 6, soluble form","Fas ligand, soluble",FASLG,Protein
C3.2755.8.2,-0.1460234051282437,15.283235477320831,0.143844421603627,0.1818024827229216,0.9071555608627708,-6.38456527656173,C3a anaphylatoxin des Arginine,C3adesArg,C3,Protein
RETN.3046.31.1,0.1938597579397223,8.24206318400426,-0.1438037662282076,0.526791010147847,0.9174388243273012,-6.384571100932951,Resistin,resistin,RETN,Protein
S100A6.13090.17.3,-0.4367959129989782,9.45950846478147,0.1410977263541187,0.0109526074937364,0.9753793542536486,-6.384955075661891,Protein S100-A6,S100A6,S100A6,Protein
XCL1.4143.74.2,-0.4142569153595871,6.296034048515821,0.1389273487035936,0.1796492278094618,0.7883713053919386,-6.38525777643279,Lymphotactin,Lymphotactin,XCL1,Protein
ADCYAP1.8450.36.3,0.2281739180475352,6.225652026348384,-0.1354767256121316,0.7667392659043007,0.6167167828780324,-6.385729380901414,Pituitary adenylate cyclase-activating polypeptide 38,PACAP-38,ADCYAP1,Protein
TGFB3.3520.58.1,0.039354469829073,6.457196201429458,-0.1345016818084871,0.0668340146094478,0.963423982061602,-6.385860495072593,Transforming growth factor beta-3,TGF-b3,TGFB3,Protein
HK2.13130.150.3,-0.3024026963348312,6.683320788290627,0.1343132429657392,0.2091695211435061,0.3412152951317733,-6.385885725348832,Hexokinase-2,HXK2,HK2,Protein
COL8A1.4807.13.3,-0.1377362557370771,7.756981036191661,-0.1340437570059876,0.0587644908962136,0.8813079845795829,-6.385921745700309,Collagen alpha-1(VIII) chain,CO8A1,COL8A1,Protein
PDK1.5227.60.3,-0.0244875799409253,7.885454011721924,0.1338898770655225,0.7793584182525318,0.8633937372080992,-6.3859422813639615,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial",PDK1,PDK1,Protein
CD300C.5066.134.3,0.1073195420801861,9.064060879642271,0.133717833875447,0.0009106717142564648,0.5701199619412954,-6.385965213055296,CMRF35-like molecule 6,CLM6,CD300C,Protein
ICAM2.5486.73.3,-0.1973960838018365,8.366255697345672,-0.1335476748551614,0.7779047546699901,0.735315037676685,-6.385987864628594,Intercellular adhesion molecule 2,sICAM-2,ICAM2,Protein
NAGK.3894.15.2,-0.2492478687081495,7.18036824296685,0.1334345381663208,0.8720371881598175,0.4815946050462088,-6.386002909437924,N-acetyl-D-glucosamine kinase,NAGK,NAGK,Protein
UFC1.3405.6.2,-0.2558874346239051,11.17916527605633,-0.1333419234338821,0.0012075712808529,0.614732379351578,-6.386015215774291,Ubiquitin-fold modifier-conjugating enzyme 1,UFC1,UFC1,Protein
CDC2.CCNB1.3422.4.2,0.0703676000220417,5.769446574461644,0.1320041987894379,0.4563023366614294,0.7557708948189885,-6.386192015975499,Cyclin-dependent kinase 1:G2/mitotic-specific cyclin-B1 complex,CDK1/cyclin B,CDC2 CCNB1,Protein
GSK3A.GSK3B.3441.64.2,-0.338239538461029,8.619442117324303,0.1267633813055274,0.0819501173209556,0.8578281080992507,-6.386867510101683,Glycogen synthase kinase-3 alpha/beta,GSK-3 alpha/beta,GSK3A GSK3B,Protein
FCRL3.4440.15.2,0.2451575261131246,6.349347579125397,-0.1244729764978434,0.8531764996093316,0.9516344144715791,-6.387154137709307,Fc receptor-like protein 3,FCRL3,FCRL3,Protein
TNFRSF11B.2526.53.3,-0.1608804372245186,11.22286838628071,-0.1234632954329021,0.5303380625946278,0.5880055108431427,-6.3872788335869455,Tumor necrosis factor receptor superfamily member 11B,OPG,TNFRSF11B,Protein
PLA2G1B.4910.21.1,-0.0212653393375311,8.206415160353423,-0.1231444146080392,0.2803555086369438,0.8664885467426343,-6.387318004588795,Phospholipase A2,GIB,PLA2G1B,Protein
RASA1.5481.16.3,-0.1516443561432088,8.087916729845125,0.1223630774487909,0.0103696169263373,0.8940331766304698,-6.387413555391177,Ras GTPase-activating protein 1,RASA1,RASA1,Protein
IFNGR1.5825.49.3,0.0040564812085076,7.3197086076092015,0.1181614308764654,0.0833038781524558,0.7563875991990716,-6.387916959279629,Interferon gamma receptor 1,IFN-g R1,IFNGR1,Protein
ARPP19.4963.19.1,0.1858893725716924,6.033414280209644,-0.1166900466384139,0.0400888776552736,0.5098910912193867,-6.388089092445036,cAMP-regulated phosphoprotein 19,ARP19,ARPP19,Protein
PIK3CA.PIK3R1.3390.72.2,-0.0202456792820028,6.457018040235506,-0.1113467661092545,0.0114816721192483,0.6021132526527799,-6.388696061689506,PIK3CA/PIK3R1,PIK3CA/PIK3R1,PIK3CA PIK3R1,Protein
RPS7.3864.5.2,-0.0887273642695181,7.545553562308816,0.1111732312843688,0.3007219834028236,0.1125209285489327,-6.38871529775906,40S ribosomal protein S7,RS7,RPS7,Protein
HGFAC.3617.80.4,0.0312309038003305,9.722219599029073,-0.1101155427954812,0.3172563189473162,0.2636656282586126,-6.388831892593137,Hepatocyte growth factor activator,HGFA,HGFAC,Protein
SIRT2.5030.52.1,-0.2633991366948544,11.031189339235464,0.1099338555823912,0.1338120376119287,0.9133973979323466,-6.3888518088721495,NAD-dependent protein deacetylase sirtuin-2,SIRT2,SIRT2,Protein
PDXP.3897.61.1,0.1745342332953155,8.276301478179267,0.1099175982254651,0.9966113867129356,0.5300760428697616,-6.388853589377056,Pyridoxal phosphate phosphatase,PLPP,PDXP,Protein
NUDCD3.4254.6.2,-0.3015967039270232,5.114876690152624,-0.1097628654907041,0.9349109898266283,0.9500653706960728,-6.388870522526308,NudC domain-containing protein 3,NUDC3,NUDCD3,Protein
SLC25A18.5280.68.5,0.0353090252211487,6.269782988049444,-0.1091712265672995,0.327848114077798,0.8359893909578408,-6.388935048583529,Mitochondrial glutamate carrier 2,GHC2,SLC25A18,Protein
TACSTD2.2619.72.2,0.0798621174745096,6.042863892196915,-0.1072563261314092,0.0054971375882957,0.9545861052438762,-6.389141504213392,Tumor-associated calcium signal transducer 2,GA733-1 protein,TACSTD2,Protein
MST1R.2640.3.2,-0.2862243912303227,7.00267033818043,0.103198993090119,0.0615224195478036,0.2234594730588984,-6.389566882691737,Macrophage-stimulating protein receptor,MSP R,MST1R,Protein
DYNLL1.3881.49.2,-0.1706173040369291,6.486645677271315,-0.1002011748972752,0.8438027112642961,0.9284935029983866,-6.389870648987132,"Dynein light chain 1, cytoplasmic",DLC8,DYNLL1,Protein
IL3.4717.55.2,0.2820058421779668,8.33421884806238,0.098899167685078,0.4437254259961535,0.2313239199096991,-6.389999792666667,Interleukin-3,IL-3,IL3,Protein
CD47.6653.58.3,-0.6508192729623586,6.766208195159862,0.0985457561659414,0.0383753348895864,0.8633937372080992,-6.390034555585903,Leukocyte surface antigen CD47,CD47,CD47,Protein
EFNB2.14131.37.3,0.2664427552463016,11.842539456364836,0.0981645906161564,0.0527386966554533,0.7391673835994463,-6.39007190907775,Ephrin-B2,EFNB2,EFNB2,Protein
IL18R1.3446.7.2,0.1743731173396027,11.155434405915154,0.0957649996825492,0.8771588407591262,0.0118069435047768,-6.390303741738922,Interleukin-18 receptor 1,IL-18 Ra,IL18R1,Protein
ROR1.8474.6.3,-0.1123432878553443,6.467909332523128,-0.0926580181035136,0.4435068121435257,0.4750468102054097,-6.390595398287719,Tyrosine-protein kinase transmembrane receptor ROR1,ROR1,ROR1,Protein
MBD4.3891.56.1,-0.2222784062150526,6.477305527182552,-0.0926294985391858,0.433170157704473,0.9215877108340272,-6.390598030927202,Methyl-CpG-binding domain protein 4,MBD4,MBD4,Protein
NOG.5846.24.3,-0.03959480799936,9.125158793216952,-0.086545744821171,0.9366061869778818,0.7078370033360186,-6.3911411036457055,Noggin,Noggin,NOG,Protein
CFL1.4203.50.2,-0.1452362281582144,9.706287867528085,-0.0849291558770552,0.1841052249916925,0.2354887457668994,-6.391279210754031,Cofilin-1,Cofilin-1,CFL1,Protein
GDF2.4880.21.1,-0.2124659904222324,8.395115775199978,-0.0844264879201528,0.2128692398583005,0.6738775544444766,-6.391321623728729,Growth/differentiation factor 2,GDF2,GDF2,Protein
PAK7.3388.58.2,-0.3281430668783661,6.6563391345909615,-0.0832019463675887,0.6946305316624175,0.0091719565690203,-6.391423891941877,Serine/threonine-protein kinase PAK 7,PAK7,PAK7,Protein
HK1.13131.5.3,-0.1476571916792198,7.900674105724653,-0.082175312109218,0.4577713487455247,0.9259270072117458,-6.391508480778717,Hexokinase-1,HXK1,HK1,Protein
SERPINA10.13119.26.3,-0.1408114141534681,9.889411241520152,-0.0800303639209584,0.8480019804559465,0.9360254732053508,-6.391681824138278,Protein Z-dependent protease inhibitor,protein Z inhibitor,SERPINA10,Protein
C3.4480.59.2,0.0058666577240511,7.91838505216567,-0.0799154138869469,0.6157259705953754,0.0726939270031065,-6.391690984407797,Complement C3b,C3b,C3,Protein
ENTPD1.3182.38.2,0.5017262331299833,8.3241696246958,-0.0789588713341866,0.0090988759938192,0.5174518845022588,-6.39176669997984,Ectonucleoside triphosphate diphosphohydrolase 1,CD39,ENTPD1,Protein
PTEN.3831.21.1,0.0563779621229902,7.211205019710038,0.077664692035827,0.3054379644854348,0.8366072748099017,-6.391867690544482,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",pTEN,PTEN,Protein
WISP3.5927.4.3,-0.0539559504666196,7.64545586198648,0.0770361803848699,0.7121085926888835,0.9147320325119044,-6.391916134209708,WNT1-inducible-signaling pathway protein 3,WISP-3,WISP3,Protein
MMP2.4160.49.1,-0.1887309216360783,10.6749834319223,-0.0766970817465985,0.4283905981748042,0.2940578784621086,-6.391942107418543,72 kDa type IV collagenase,MMP-2,MMP2,Protein
F9.5307.12.3,-0.0404379214226299,11.884389625635604,-0.075177027576912,0.825000553424583,0.8630126962081107,-6.392057128138654,Coagulation factor IXab,Coagulation Factor IXab,F9,Protein
PRDX6.5018.68.1,-0.1047256021708269,6.048994345578251,0.0741442410959443,0.1982706210414014,0.2647672461389284,-6.392133964643921,Peroxiredoxin-6,Peroxiredoxin-6,PRDX6,Protein
PGK1.5020.50.1,-0.2498215330536339,10.373861807032744,-0.0685455917876855,0.0371957310931898,0.9786087692838754,-6.392531995661579,Phosphoglycerate kinase 1,phosphoglycerate kinase 1,PGK1,Protein
AKR1A1.4192.10.2,-0.1538225423227632,8.304729166455985,-0.0685434203417626,0.8039357143534975,0.9975038091404568,-6.392532143980542,Alcohol dehydrogenase [NADP(+)],AK1A1,AKR1A1,Protein
C3.4900.8.1,0.1260104928033879,6.033669607109906,0.0660686581233568,0.765571310879398,0.926453005255705,-6.392698127263733,C3a anaphylatoxin,C3a,C3,Protein
